decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in
44,2.931704622832932,0.0,184.17971241805688,184.17971241805688,624.7756428296784,184.17971241805688,0.5298779569222762,183.64983446113462,72.74414448593194,82.56879719631186,155.3129416822438,12.827161349778422,144.94692325249613,0.15713511323590923,0.0,0.15713511323590923,376.0864265988227,4.348407697574884,78.56755661795461,293.1704622832932,5.625,5.625,-1,-100.0,-2.617290798227354,7.0,7.0,5.200477811410494,7.012829459297542,8.337675768651517,0.023976238101554692,0.0,100.0,0.0,2.617290798227354,442.91159227541516,699.309480975781,0.2947933622762348,0.9971230384173935,0.44830560387071633
45,2.80716662460882,0.0,188.12218879502237,188.12218879502237,624.7756428296784,188.12218879502237,0.5400970454828881,187.58209174953953,35.68141144334219,83.6548121486143,119.33622359195651,6.224907899365804,152.09234348952148,0.19758065798771135,0.0,0.19758065798771135,384.06976175942333,4.562770304685644,98.79032899385568,280.716662460882,5.75,5.75,-1,47.737742614124315,-2.0615205808021067,7.0,7.0,10.098925084191869,7.017522586733754,8.516318857916271,0.024440215365156233,47.737742614124315,0.0,0.0,2.0615205808021067,472.7940667931747,639.4942271986916,0.30110358967099937,0.9971290093479014,0.4446833873475948
46,3.106709818642687,0.0,192.17855922185797,192.17855922185797,624.7756428296784,192.17855922185797,0.5520824417038069,191.62647678015415,72.19484995013143,85.49013485455995,157.68498480469137,12.832014540689512,145.00176430979144,0.1546660293878113,0.0,0.1546660293878113,392.3540494874681,4.350052929293743,77.33301469390565,310.6709818642687,5.875,5.875,-1,-100.0,-2.6561163255160727,7.0,7.0,5.204235994265524,7.012851905016342,8.69311890192888,0.024966729789522,0.0,100.0,0.0,2.6561163255160727,422.4233768014332,722.2771744083518,0.30759611298459055,0.9971272422691728,0.4448474127432031
47,2.9907012359457057,0.0,195.97829510513668,195.97829510513668,624.7756428296784,195.97829510513668,0.5620207948868582,195.41627431024983,38.22986629867124,86.51530466367853,124.74517096234979,6.216442742638937,151.8259559135913,0.19284239521955202,0.0,0.19284239521955202,400.04609988175434,4.554778677407739,96.421197609776,299.0701235945706,6.0,6.0,-1,47.638045501764246,-2.09349643934725,7.0,7.0,9.922321871860264,7.017584098496415,8.865421913742784,0.025417622417369348,47.638045501764246,0.0,0.0,2.09349643934725,472.94656445984947,663.5226344518953,0.31367787357639165,0.9971322293900693,0.4414535018649161
48,3.280365011982296,0.0,199.88048168321373,199.88048168321373,624.7756428296784,199.88048168321373,0.5737680653931506,199.30671361782058,71.90010436207851,88.29574016346868,160.19584452554722,12.836620066810084,145.05380675495397,0.15125730783300603,0.0,0.15125730783300603,408.0167693173812,4.351614202648618,75.62865391650301,328.0365011982296,6.125,6.125,-1,-100.0,-2.6929605344806706,7.0,7.0,5.202930652323937,7.012791949296625,9.035018726702136,0.02593232322827288,0.0,100.0,0.0,2.6929605344806706,400.7808729050165,745.1424602512316,0.3199236141440034,0.9971294442530787,0.4417426825266846
49,3.1667285204423967,0.0,203.52406281009922,203.52406281009922,624.7756428296784,203.52406281009922,0.5833650348338861,202.94069777526536,40.27866898460768,89.22722496884957,129.50589395345725,6.223500432837267,151.96500847531905,0.1883113615675007,0.0,0.1883113615675007,415.38748308224956,4.558950254259571,94.15568078375034,316.6728520442397,6.25,6.25,-1,47.67267362584407,-2.1153298368540634,7.0,7.0,9.7887116547639,7.017619939063836,9.200537909066695,0.02636864196407255,47.67267362584407,0.0,0.0,2.1153298368540634,473.0873986308243,683.3500078813689,0.32575543740520374,0.9971336802794755,0.43841118213183566
50,3.446608522146604,0.0,207.27441502425177,207.27441502425177,624.7756428296784,207.27441502425177,0.5948712128533504,206.67954381139842,71.64284726800268,91.00862790706886,162.65147517507154,12.840827665058253,145.10135261515828,0.14808185766648393,0.0,0.14808185766648393,423.05482162635707,4.353040578454748,74.04092883324196,344.6608522146604,6.375,6.375,-1,-100.0,-2.7266213204660383,7.0,7.0,5.203154080203638,7.01273587567949,9.363267050837335,0.026872148412350323,0.0,100.0,0.0,2.7266213204660383,384.6218891020142,766.3557354329516,0.331758155752492,0.9971300306755961,0.4390731383630756
51,3.3352853015134882,0.0,210.7629073099491,210.7629073099491,624.7756428296784,210.7629073099491,0.6041276303536018,210.15877967959545,41.236007344671755,91.86275842532713,133.0987657699989,6.225546025861353,151.9779735228325,0.18404018695008706,0.0,0.18404018695008706,430.1079628320773,4.559339205684975,92.02009347504352,333.52853015134883,6.5,6.5,-1,47.666746528817086,-2.1376216780737267,7.0,7.0,9.67785307241787,7.01765857371189,9.521928888839247,0.027293084426544705,47.666746528817086,0.0,0.0,2.1376216780737267,473.15420762198147,707.8809575541553,0.33734174775985254,0.9971336150271204,0.43585828074687377
52,3.6069256319111274,0.0,214.3681602075682,214.3681602075682,624.7756428296784,214.3681602075682,0.615375138646995,213.75278506892118,71.21312307227042,93.59177791455112,164.80490098682156,12.84507616217206,145.14936063254427,0.14486615811571077,0.0,0.14486615811571077,437.4801230679445,4.354480818976328,72.43307905785538,360.69256319111275,6.625,6.625,-1,-100.0,-2.7606092973764724,7.0,7.0,5.203026663365273,7.012634008494236,9.678418308587235,0.027785186875916586,0.0,100.0,0.0,2.7606092973764724,370.8438440827468,787.2682968574693,0.3431122238323359,0.9971293538273074,0.4365936518927445
53,3.497025953847094,0.0,217.71145859891317,217.71145859891317,624.7756428296784,217.71145859891317,0.6242992533183732,217.08715934559476,41.71480520571632,94.35373146787883,136.06853667359513,6.2280427464828065,152.01197491307045,0.17994207291838854,0.0,0.17994207291838854,444.23399109129576,4.560359247392113,89.97103645919427,349.7025953847094,6.75,6.75,-1,47.6701266439794,-2.154215327883052,7.0,7.0,9.586899023748165,7.017678062547729,9.830415067529588,0.028191335621651263,47.6701266439794,0.0,0.0,2.154215327883052,473.17797978148707,728.809522444722,0.34846342218604065,0.9971324465081622,0.43338890876527275
54,3.7609016932481563,0.0,221.18172983057053,221.18172983057053,624.7756428296784,221.18172983057053,0.6353043019103748,220.54642552866014,70.55130466494163,96.06550188600295,166.61680655094457,12.845937084942001,145.15908905984463,0.14177952710243993,0.0,0.14177952710243993,451.33470554783094,4.354772671795339,70.88976355121997,376.09016932481563,6.875,6.875,-1,-99.97533556130328,-2.792161118232738,7.0,7.0,5.203352619967871,7.012531405639199,9.981539906051706,0.028673285894635036,0.0,99.97533556130328,0.0,2.792161118232738,359.39000801890234,807.1878049143036,0.35401785003783737,0.9971276818279835,0.43432837766297866
55,3.652351596724659,0.0,224.3993763741258,224.3993763741258,624.7756428296784,224.3993763741258,0.6439350374844132,223.75544133664138,41.99185156078807,96.71787632053164,138.70972788131974,6.229014767834673,152.00815080107375,0.17606240229264447,0.0,0.17606240229264447,457.82660534282036,4.560244524032212,88.03120114632223,365.2351596724659,7.0,7.0,-1,47.661479663966134,-2.1706384787112403,7.0,7.0,9.510251385788898,7.017663540038139,10.127440286488934,0.02906620286811195,47.661479663966134,0.0,0.0,2.1706384787112403,473.1525068208531,744.1971022697315,0.35916793324047663,0.9971304062966252,0.4310077767742122
